annotator	change	title	author	character_1	character_2	affinity	coarse_category	fine_category	detail
annotator_8	no	Emma	Jane Austen	Mr. Perry	Mr. Woodhouse	positive	social	acquaintance	NR
annotator_2	no	Emma	Jane Austen	Emma Woodhouse	Mr. George Knightley	neutral	familial	in-law relation	George is Emma's brother in law.
annotator_2	no	Emma	Jane Austen	Emma Woodhouse	Mr. Woodhouse	neutral	familial	child	NR
annotator_2	no	Emma	Jane Austen	Emma Woodhouse	Harriet Smith	neutral	social	friend	NR
annotator_2	no	Emma	Jane Austen	Frank Churchill	Mr. Weston	neutral	familial	child	NR
annotator_2	no	Emma	Jane Austen	Frank Churchill	Mrs. Weston	neutral	familial	step-child	NR
annotator_2	no	Emma	Jane Austen	Jane Fairfax	Miss Bates	neutral	familial	niece/nephew	NR
annotator_2	yes	Emma	Jane Austen	Jane Fairfax	Frank Churchill	neutral	familial	husband/wife	Emma and Frank develop a relationship and get married.
annotator_2	no	Emma	Jane Austen	Mrs. Weston	Emma Woodhouse	positive	social	friend	NR
annotator_2	no	Emma	Jane Austen	Miss Bates	Emma Woodhouse	neutral	social	acquaintance	NR
annotator_2	no	Emma	Jane Austen	Isabella Knightley	Emma Woodhouse	neutral	familial	brother/sister	NR
annotator_5	no	Persuasion	Jane Austen	Anne Elliot	Sir Walter Elliot	positive	familial	child	NR
annotator_5	no	Persuasion	Jane Austen	Elizabeth Elliot	Sir Walter Elliot	positive	familial	child	NR
annotator_5	no	Persuasion	Jane Austen	Elizabeth Elliot	Anne Elliot	positive	familial	brother/sister	NR
annotator_5	no	Persuasion	Jane Austen	Mr. William Elliot	Anne Elliot	positive	familial	cousin	NR
annotator_5	no	Persuasion	Jane Austen	Mary Elliot Musgrove	Anne Elliot	positive	familial	brother/sister	NR
annotator_5	no	Persuasion	Jane Austen	Mary Elliot Musgrove	Charles Musgrove	positive	familial	husband/wife	NR
annotator_5	no	Persuasion	Jane Austen	Louisa Musgrove	Charles Hayter	positive	familial	brother/sister	NR
annotator_5	no	Persuasion	Jane Austen	Henrietta Musgrove	Louisa Musgrove	positive	familial	brother/sister	NR
annotator_5	no	Persuasion	Jane Austen	Mr. & Mrs. Musgrove	Charles Hayter	positive	familial	parent	NR
annotator_5	no	Persuasion	Jane Austen	Mrs. Clay	Elizabeth Elliot	positive	social	friend	NR
annotator_1	no	Persuasion	Jane Austen	Sir Walter Elliot	Anne Elliot	negative	familial	parent	NR
annotator_1	no	Persuasion	Jane Austen	Captain Frederick Wentworth	Anne Elliot	positive	social	lovers	NR
annotator_1	no	Persuasion	Jane Austen	Sir Walter Elliot	Captain Frederick Wentworth	negative	social	enemy	NR
annotator_1	no	Persuasion	Jane Austen	Elizabeth Elliot	Anne Elliot	negative	familial	brother/sister	NR
annotator_1	no	Persuasion	Jane Austen	Sir Walter Elliot	Elizabeth Elliot	positive	familial	parent	NR
annotator_1	no	Persuasion	Jane Austen	Mr. William Elliot	Anne Elliot	negative	familial	cousin	NR
annotator_1	no	Persuasion	Jane Austen	Charles Musgrove	Mary Elliot Musgrove	negative	familial	husband/wife	NR
annotator_1	no	Persuasion	Jane Austen	Mary Elliot Musgrove	Anne Elliot	negative	familial	brother/sister	NR
annotator_1	no	Persuasion	Jane Austen	Charles Musgrove	Louisa Musgrove	positive	familial	brother/sister	NR
annotator_1	no	Persuasion	Jane Austen	Henrietta Musgrove	Louisa Musgrove	positive	familial	brother/sister	NR
annotator_9	yes	Oliver Twist	Charles Dickens	Agnes Fleming	Oliver Twist	neutral	familial	parent	dies just after Oliver’s birth
annotator_9	yes	Oliver Twist	Charles Dickens	Mr. Leeford	Oliver Twist	neutral	familial	parent	he dies
annotator_9	no	Oliver Twist	Charles Dickens	Rose Maylie	Oliver Twist	positive	familial	uncle/aunt	NR
annotator_9	no	Oliver Twist	Charles Dickens	Mrs. Maylie	Harry Maylie	positive	familial	parent	NR
annotator_9	yes	Oliver Twist	Charles Dickens	Mr. Leeford	Monks	neutral	familial	parent	he dies
annotator_9	no	Oliver Twist	Charles Dickens	Mrs. Maylie	Mr. Losberne	positive	professional	person offering service to client	NR
annotator_9	yes	Oliver Twist	Charles Dickens	Nancy	Bill Sikes	negative	social	lovers	Sikes murders her
annotator_9	no	Oliver Twist	Charles Dickens	Mr. Bumble	Mrs. Corney	negative	familial	husband/wife	NR
annotator_9	no	Oliver Twist	Charles Dickens	Mr. Sowerberry	Oliver Twist	positive	professional	employer	NR
annotator_9	no	Oliver Twist	Charles Dickens	Oliver Twist	Monks	negative	social	enemy	NR
annotator_5	no	Oliver Twist	Charles Dickens	Nancy	Bill Sikes	positive	social	lovers	NR
annotator_5	no	Oliver Twist	Charles Dickens	Rose Maylie	Agnes Fleming	positive	familial	brother/sister	NR
annotator_5	no	Oliver Twist	Charles Dickens	Agnes Fleming	Oliver Twist	positive	familial	parent	NR
annotator_5	yes	Oliver Twist	Charles Dickens	Mr. Leeford	Agnes Fleming	negative	social	lovers	NR
annotator_5	no	Oliver Twist	Charles Dickens	Mr. Losberne	Mrs. Maylie	positive	professional	person offering service to client	NR
annotator_5	no	Oliver Twist	Charles Dickens	Mrs. Maylie	Harry Maylie	positive	familial	parent	NR
annotator_5	no	Oliver Twist	Charles Dickens	Charlotte	Mrs. Sowerberry	positive	professional	servant	NR
annotator_5	no	Oliver Twist	Charles Dickens	Mrs. Bedwin	Mr. Brownlow	neutral	professional	servant	NR
annotator_5	no	Oliver Twist	Charles Dickens	Monks’s mother	Mr. Leeford	positive	familial	husband/wife	NR
annotator_5	no	Oliver Twist	Charles Dickens	Agnes Fleming	Oliver Twist	positive	familial	parent	NR
annotator_5	no	The Adventures of Tom Sawyer	Mark Twain	Aunt Polly	Tom Sawyer	positive	familial	uncle/aunt	NR
annotator_5	no	The Adventures of Tom Sawyer	Mark Twain	Becky Thatcher	Judge Thatcher	positive	familial	child	NR
annotator_5	no	The Adventures of Tom Sawyer	Mark Twain	Joe Harper	Tom Sawyer	positive	social	friend	NR
annotator_5	no	The Adventures of Tom Sawyer	Mark Twain	Sid	Tom Sawyer	neutral	familial	half relation	NR
annotator_5	no	The Adventures of Tom Sawyer	Mark Twain	Mary	Tom Sawyer	positive	familial	uncle/aunt	NR
annotator_5	no	The Adventures of Tom Sawyer	Mark Twain	Muff Potter	Injun Joe	positive	social	friend	NR
annotator_5	no	The Adventures of Tom Sawyer	Mark Twain	Judge Thatcher	Becky Thatcher	positive	familial	parent	NR
annotator_5	no	The Adventures of Tom Sawyer	Mark Twain	Jim	Aunt Polly	neutral	professional	servant	NR
annotator_5	yes	The Adventures of Tom Sawyer	Mark Twain	Amy Lawrence	Tom Sawyer	positive	social	lovers	NR
annotator_5	no	The Adventures of Tom Sawyer	Mark Twain	Ben Rogers	Tom Sawyer	positive	social	friend	NR
annotator_1	no	The Adventures of Tom Sawyer	Mark Twain	Aunt Polly	Tom Sawyer	positive	familial	uncle/aunt	NR
annotator_1	no	The Adventures of Tom Sawyer	Mark Twain	Huckleberry Finn	Tom Sawyer	positive	social	friend	NR
annotator_1	no	The Adventures of Tom Sawyer	Mark Twain	Judge Thatcher	Becky Thatcher	positive	familial	parent	NR
annotator_1	no	The Adventures of Tom Sawyer	Mark Twain	Becky Thatcher	Tom Sawyer	positive	social	lovers	NR
annotator_1	yes	The Adventures of Tom Sawyer	Mark Twain	Tom Sawyer	Joe Harper	positive	social	friend	Hick replaces Joe as Tom's best friend s the novel progresses
annotator_1	no	The Adventures of Tom Sawyer	Mark Twain	Sid	Tom Sawyer	negative	familial	half relation	NR
annotator_1	no	The Adventures of Tom Sawyer	Mark Twain	Mary	Tom Sawyer	positive	familial	cousin	NR
annotator_1	no	The Adventures of Tom Sawyer	Mark Twain	Muff Potter	Injun Joe	positive	social	friend	NR
annotator_1	no	The Adventures of Tom Sawyer	Mark Twain	The Widow Douglas	Tom Sawyer	positive	social	friend	NR
annotator_1	no	The Adventures of Tom Sawyer	Mark Twain	The Widow Douglas	Huckleberry Finn	positive	social	friend	NR
annotator_5	no	A Portrait of the Artist as a Young Man	James Joyce	Simon Dedalus	Stephen Dedalus	positive	familial	parent	NR
annotator_5	no	A Portrait of the Artist as a Young Man	James Joyce	Mary Dedalus	Stephen Dedalus	positive	familial	parent	NR
annotator_5	no	A Portrait of the Artist as a Young Man	James Joyce	Mary Dedalus	Simon Dedalus	positive	familial	husband/wife	NR
annotator_5	no	A Portrait of the Artist as a Young Man	James Joyce	Mr. John Casey	Simon Dedalus	positive	social	friend	NR
annotator_5	no	A Portrait of the Artist as a Young Man	James Joyce	Uncle Charles	Stephen Dedalus	positive	familial	uncle/aunt	NR
annotator_5	yes	A Portrait of the Artist as a Young Man	James Joyce	Eileen Vance	Stephen Dedalus	positive	social	lovers	NR
annotator_5	no	A Portrait of the Artist as a Young Man	James Joyce	Fleming	Stephen Dedalus	positive	social	friend	NR
annotator_5	no	A Portrait of the Artist as a Young Man	James Joyce	Father Arnall	Stephen Dedalus	positive	professional	teacher	NR
annotator_5	no	A Portrait of the Artist as a Young Man	James Joyce	Mike Flynn	Simon Dedalus	positive	social	friend	NR
annotator_5	no	A Portrait of the Artist as a Young Man	James Joyce	Vincent Heron	Stephen Dedalus	positive	social	rivals	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Simon Dedalus	Stephen Dedalus	positive	familial	parent	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Simon Dedalus	Mary Dedalus	neutral	familial	husband/wife	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Mary Dedalus	Stephen Dedalus	negative	familial	parent	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Stephen Dedalus	The Dedalus Children	positive	familial	brother/sister	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Mr. John Casey	Simon Dedalus	positive	social	friend	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Emma Clery	Stephen Dedalus	positive	social	lovers	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Dante (Mrs. Riordan)	The Dedalus Children	positive	professional	person offering service to client	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Dante (Mrs. Riordan)	Mr. John Casey	negative	social	enemy	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Uncle Charles	Stephen Dedalus	positive	familial	uncle/aunt	NR
annotator_1	no	A Portrait of the Artist as a Young Man	James Joyce	Wells	Stephen Dedalus	negative	social	enemy	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Troilus	Hector	positive	familial	brother/sister	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Troilus	Cressida	positive	familial	lovers	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Cressida	Calchas	positive	familial	child	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Hector	Paris	positive	familial	brother/sister	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Pandarus	Cressida	positive	familial	uncle/aunt	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Thersites	Ajax	negative	professional	servant	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Agamemnon	Menelaus	positive	familial	brother/sister	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Helen	Menelaus	positive	familial	husband/wife	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Patroclus	Achilles	positive	social	friend	NR
annotator_5	no	Troilus and Cressida	William Shakespeare	Andromache	Hector	positive	familial	husband/wife	NR
annotator_2	no	Troilus and Cressida	William Shakespeare	Troilus	Hector	neutral	familial	brother/sister	NR
annotator_2	no	Troilus and Cressida	William Shakespeare	Troilus	Paris	neutral	familial	brother/sister	NR
annotator_2	no	Troilus and Cressida	William Shakespeare	Troilus	Cressida	positive	social	lovers	NR
annotator_2	no	Troilus and Cressida	William Shakespeare	Hector	Paris	neutral	familial	brother/sister	NR
annotator_2	no	Troilus and Cressida	William Shakespeare	Pandarus	Cressida	neutral	familial	uncle/aunt	Pandarus is Cressida's uncle.
annotator_2	no	Troilus and Cressida	William Shakespeare	Thersites	Ajax	neutral	professional	servant	NR
annotator_2	no	Troilus and Cressida	William Shakespeare	Hector	Achilles	neutral	social	rivals	NR
annotator_2	no	Troilus and Cressida	William Shakespeare	Agamemnon	Menelaus	neutral	familial	brother/sister	NR
annotator_2	no	Troilus and Cressida	William Shakespeare	Diomedes	Cressida	neutral	social	lovers	Diomedes seduces Cressida.
annotator_2	yes	Troilus and Cressida	William Shakespeare	Helen	Paris	positive	social	lovers	Helen was married to Menelaus but elopes to Paris.
annotator_2	no	Hard Times	Charles Dickens	Thomas Gradgrind	Louisa	neutral	familial	parent	NR
annotator_2	no	Hard Times	Charles Dickens	Thomas Gradgrind	Jr	neutral	familial	parent	NR
annotator_2	no	Hard Times	Charles Dickens	Thomas Gradgrind	Jane Gradgrind	neutral	familial	parent	NR
annotator_2	yes	Hard Times	Charles Dickens	Louisa	Josiah Bounderby	neutral	familial	husband/wife	Louisa devops a relationship with Josiah and they eventually marry.
annotator_2	no	Hard Times	Charles Dickens	Louisa	Jr	positive	familial	brother/sister	NR
annotator_2	no	Hard Times	Charles Dickens	Louisa	Jane Gradgrind	neutral	familial	brother/sister	NR
annotator_2	no	Hard Times	Charles Dickens	Jr	Jane Gradgrind	neutral	familial	brother/sister	NR
annotator_2	no	Hard Times	Charles Dickens	Thomas Gradgrind	Josiah Bounderby	positive	social	friend	NR
annotator_2	no	Hard Times	Charles Dickens	Mrs. Sparsit	Josiah Bounderby	neutral	professional	employee	Mrs. Sparsit is Josiah's housekeeper.
annotator_2	no	Hard Times	Charles Dickens	Stephen Blackpool	Josiah Bounderby	neutral	professional	employee	NR
annotator_1	no	Hard Times	Charles Dickens	Thomas Gradgrind	Louisa	negative	familial	parent	NR
annotator_1	no	Hard Times	Charles Dickens	Louisa	Thomas Gradgrind	negative	familial	brother/sister	she loves him but he is disolute
annotator_1	no	Hard Times	Charles Dickens	Josiah Bounderby	Louisa	negative	familial	husband/wife	NR
annotator_1	no	Hard Times	Charles Dickens	Josiah Bounderby	Thomas Gradgrind	neutral	professional	employee	NR
annotator_1	no	Hard Times	Charles Dickens	Thomas Gradgrind	Josiah Bounderby	positive	social	friend	NR
annotator_1	no	Hard Times	Charles Dickens	Thomas Gradgrind	Cecelia Jupe	positive	familial	foster parent	NR
annotator_1	no	Hard Times	Charles Dickens	Louisa	Cecelia Jupe	positive	familial	brother/sister	her "adopted" sister
annotator_1	yes	Hard Times	Charles Dickens	Mrs. Sparsit	Josiah Bounderby	negative	professional	employee	he eventually lets her move when he gets married
annotator_1	yes	Hard Times	Charles Dickens	Josiah Bounderby	Stephen Blackpool	negative	professional	employer	he is fired
annotator_1	no	Hard Times	Charles Dickens	Rachael	Stephen Blackpool	negative	social	unrequited love interest	NR
annotator_1	no	The Republic	Plato	Aporia	Knowledge	negative	social	enemy	NR
annotator_1	no	The Republic	Plato	Reason	Appetite	neutral	professional	master	NR
annotator_1	no	The Republic	Plato	Spirit	Appetite	neutral	professional	master	NR
annotator_1	no	The Republic	Plato	Guardian	Auxiliary	positive	professional	employer	NR
annotator_1	no	The Republic	Plato	Auxiliary	Producers	negative	professional	master	NR
annotator_1	no	The Republic	Plato	Empirical	Belief	negative	social	enemy	NR
annotator_1	no	The Republic	Plato	Appetite	Instrumental reason	neutral	professional	master	NR
annotator_1	no	The Republic	Plato	Spirit	Instrumental reason	neutral	social	master	NR
annotator_1	no	The Republic	Plato	Philosopher-king	Kallipolis	positive	professional	master	NR
annotator_1	no	The Republic	Plato	Sophist	Knowledge	negative	social	enemy	NR
annotator_7	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Uncle Tom	Aunt Chloe	positive	familial	husband/wife	NR
annotator_7	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Aunt Chloe	Emily Shelby	neutral	professional	employee	NR
annotator_7	yes	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Arthur Shelby	Uncle Tom	neutral	professional	master	Sold Uncle Tom
annotator_7	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Arthur Shelby	Emily Shelby	positive	familial	husband/wife	NR
annotator_7	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Mr. Haley	Uncle Tom	negative	professional	master	NR
annotator_7	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	George Harris	Tom Loker	negative	social	enemy	NR
annotator_7	NR	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	George Harris	Eliza Harris	positive	familial	husband/wife	NR
annotator_7	NR	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	George Harris	The Quakers	positive	social	friend	NR
annotator_7	yes	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Augustine St. Clare	Uncle Tom	neutral	professional	master	NR
annotator_7	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Augustine St. Clare	Eva	positive	familial	parent	NR
annotator_1	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Uncle Tom	Aunt Chloe	positive	familial	husband/wife	NR
annotator_1	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Uncle Tom	Arthur Shelby	negative	professional	employee	NR
annotator_1	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	George Shelby	Uncle Tom	positive	social	friend	NR
annotator_1	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Emily Shelby	George Shelby	positive	familial	parent	NR
annotator_1	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	George Harris	Tom Loker	negative	social	enemy	NR
annotator_1	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	George Harris	Eliza Harris	positive	familial	husband/wife	NR
annotator_1	yes	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Arthur Shelby	Eliza Harris	positive	professional	master	Eliza runs away from the Shelbys
annotator_1	no	Uncle Tom&rsquo;s Cabin	Harriet Beecher Stowe	Mr. Haley	Uncle Tom	negative	professional	master	NR
